fec_candidate_id,candidate_name,committee_id,committee_name,designation,designation_full,committee_type,committee_type_full,is_principal
S6MO00289,"BOND, CHRISTOPHER S",C00200246,MAJORITY LEADER'S 8600 JOINT TRUST,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00289,"BOND, CHRISTOPHER S",C00200402,MAJORITY MISSOURI-BOND,A,Authorized by a candidate,S,Senate,False
S6MO00289,"BOND, CHRISTOPHER S",C00196592,MISSOURIANS FOR KIT BOND,A,Authorized by a candidate,S,Senate,False
S6MO00289,"BOND, CHRISTOPHER S",C00401158,N/W 2004 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S6MO00289,"BOND, CHRISTOPHER S",C00242941,REPUBLICAN SENATORIAL INNER CIRCLE 1990,J,Joint fundraising committee,Y,Party - Qualified,False
S6MO00289,"BOND, CHRISTOPHER S",C00247767,REPUBLICAN SENATORIAL INNER CIRCLE 1990-91,J,Joint fundraising committee,Y,Party - Qualified,False
S6MO00289,"BOND, CHRISTOPHER S",C00401372,SENATE FREEDOM FUND COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00289,"BOND, CHRISTOPHER S",C00265702,WARNER-NICKLES 1992 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S6MO00289,"BOND, CHRISTOPHER S",C00326843,W/N 1997 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S6MO00289,"BOND, CHRISTOPHER S",C00336032,W/N 1998 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S6MO00289,"BOND, CHRISTOPHER S",C00251637,WNG 1991 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S6ID00179,"BONDS, NICKOLAS",C00944744,COMMITTEE TO ELECT NICKOLAS 007 BONDS,P,Principal campaign committee,S,Senate,True
S4FL00736,"BONOAN, FEENA",C00877589,FRIENDS OF FEENA BONOAN,P,Principal campaign committee,S,Senate,True
S0KY00420,"BOOKER, CHARLES",C00783274,BOOKER FOR KENTUCKY,P,Principal campaign committee,S,Senate,True
S0KY00420,"BOOKER, CHARLES",C00733261,FOR THE PEOPLE OF KENTUCKY PAC,U,Unauthorized,Q,PAC - Qualified,False
S6KY00385,"BOOKER, CHARLES",C00929208,BOOKER FOR THE COMMONWEALTH,P,Principal campaign committee,S,Senate,True
S4NJ00185,"BOOKER, CORY A.",C00565770,BOOKER DURBIN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S4NJ00185,"BOOKER, CORY A.",C00548586,BOOKER SENATE VICTORY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4NJ00185,"BOOKER, CORY A.",C00540500,CORY BOOKER FOR SENATE,P,Principal campaign committee,S,Senate,True
S4NJ00185,"BOOKER, CORY A.",C00566794,GEORGIA NEW JERSEY VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4NJ00185,"BOOKER, CORY A.",C00568121,IMPACT:SENATE 2014,J,Joint fundraising committee,S,Senate,False
S4NJ00185,"BOOKER, CORY A.",C00552893,NEW JERSEY SENATE VICTORY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4NJ00185,"BOOKER, CORY A.",C00561803,SECURE OUR SENATE 2014,J,Joint fundraising committee,S,Senate,False
S0AR00150,"BOOZMAN, SEN. JOHN",C00576280,2015 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S0AR00150,"BOOZMAN, SEN. JOHN",C00614529,2016 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S0AR00150,"BOOZMAN, SEN. JOHN",C00486696,ARKANSAS VICTORY COMMITTEE 2010,J,Joint fundraising committee,N,PAC - Nonqualified,False
S0AR00150,"BOOZMAN, SEN. JOHN",C00476317,BOOZMAN FOR ARKANSAS,P,Principal campaign committee,S,Senate,True
S0AR00150,"BOOZMAN, SEN. JOHN",C00490227,LEADER'S PROJECT; THE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S0AR00150,"BOOZMAN, SEN. JOHN",C00487868,MAJORITY PARTNERSHIP FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S0AR00150,"BOOZMAN, SEN. JOHN",C00484832,US SENATE VICTORY COMMITTEE 2010,J,Joint fundraising committee,S,Senate,False
S4FL00454,"BOSWELL, MATT",C00817973,BOSWELL FOR SENATE,P,Principal campaign committee,S,Senate,True
S6IL00656,"BOTSFORD, STEVE",C00920348,BOTSFORD FOR ILLINOIS,P,Principal campaign committee,S,Senate,True
S4UT00324,"BOWEN, CARLTON E.",C00877688,CARLTON 4 US SENATE ,P,Principal campaign committee,S,Senate,True
S6GA00267,"BOX, REAGAN",C00818807,REAGAN BOX FOR US HOUSE 2026,P,Principal campaign committee,H,House,True
S8CA00515,"BRADLEY, JAMES",C00674085,JAMES BRADLEY FOR US SENATE,P,Principal campaign committee,S,Senate,True
S0TN00342,"BRADSHAW, MARQUITA",C00846048,MARQUITA BRADSHAW FOR U S SENATE,P,Principal campaign committee,S,Senate,True
S0TN00342,"BRADSHAW, MARQUITA",C00720805,MARQUITA BRADSHAW FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4TN00542,"BRADSHAW, MARQUITA",C00846048,MARQUITA BRADSHAW FOR U S SENATE,P,Principal campaign committee,S,Senate,True
S8IN00171,"BRAUN, MIKE",C00680454,BRAUN VICTORY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8IN00171,"BRAUN, MIKE",C00689471,FOUNDERS COMMITTEE; THE,J,Joint fundraising committee,S,Senate,False
S8IN00171,"BRAUN, MIKE",C00653147,FREEDOM & OPPORTUNITY FUND,U,Unauthorized,N,PAC - Nonqualified,False
S8IN00171,"BRAUN, MIKE",C00685230,GROW THE MAJORITY,J,Joint fundraising committee,S,Senate,False
S8IN00171,"BRAUN, MIKE",C00683029,KEEP THE SENATE RED 2018,J,Joint fundraising committee,Y,Party - Qualified,False
S8IN00171,"BRAUN, MIKE",C00652081,PROTECTING THE MAJORITY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8IN00171,"BRAUN, MIKE",C00681163,STRENGTHEN THE SENATE MAJORITY 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S0NC00335,"BRAY, SHANNON",C00697870,FRIENDS OF SHANNON BRAY,A,Authorized by a candidate,S,Senate,False
S0NC00335,"BRAY, SHANNON",C00769554,SHANNON BRAY FOR LIBERTY,P,Principal campaign committee,S,Senate,True
S2CO00209,"BREMER, ELI",C00786723,ELI FOR COLORADO,P,Principal campaign committee,S,Senate,True
S6SC04338,"BRENKUS, JASON ELLIOT",C00929133,JASON BRENKUS FOR SENATE,P,Principal campaign committee,S,Senate,True
S6CO00408,"BRESLIN, KAREN",C00897488,BRESLIN FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6TN00380,"BREWER, MARIA A",C00942128,MARIA BREWER FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6OH00411,"BREWER, M SUSANNA MRS.",C00927418,BREWER FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4MD00624,"BRIDGES, BILLY",C00888610,FRIENDS OF BILLY BRIDGES,P,Principal campaign committee,S,Senate,True
S2AL00145,"BRITT, KATIE BOYD",C00781443,BRITT FOR ALABAMA INC,P,Principal campaign committee,S,Senate,True
S2AL00145,"BRITT, KATIE BOYD",C00772954,BRITT FOR AL SENATE REPUBLICAN NOMINEE FUND 2022,A,Authorized by a candidate,S,Senate,False
S2AZ00356,"BRNOVICH, MARK MR.",C00781898,BRNOVICH FOR SENATE,P,Principal campaign committee,S,Senate,True
S6SC04270,"BROWN, BRANDON",C00911149,BRANDON BROWN FOR SOUTH CAROLINA,P,Principal campaign committee,S,Senate,True
S6NC00373,"BROWN, DON",C00857110,DON BROWN FOR SENATE,P,Principal campaign committee,S,Senate,True
S6TX00594,"BROWN GAINES, JENNIFER TAWANDA DR. @ LAW DISTRICT 3",C00940213,YEARN CO. JENNIFER TAWANDA BROWN GAINES,P,Principal campaign committee,S,Senate,True
S2NV00308,"BROWN, SAM",C00845032,AMERICAN HORIZON PAC,U,Unauthorized,N,PAC - Nonqualified,False
S2NV00308,"BROWN, SAM",C00829481,BROWN FOR NV SENATE REPUBLICAN NOMINEE FUND 2024,A,Authorized by a candidate,S,Senate,False
S2NV00308,"BROWN, SAM",C00783936,SAM BROWN PAC,U,Unauthorized,N,PAC - Nonqualified,False
S4NH00120,"BROWN, SCOTT",C00561845,2014 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S4NH00120,"BROWN, SCOTT",C00561886,BROWN VICTORY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4NH00120,"BROWN, SCOTT",C00563858,FOUNDERS SENATE CANDIDATE COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4NH00120,"BROWN, SCOTT",C00563130,GOP VICTORY FUND 2014,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4NH00120,"BROWN, SCOTT",C00560003,STRONG COUNTRY FOR TODAY AND TOMORROW,U,Unauthorized,Q,PAC - Qualified,False
S6NH00166,"BROWN, SCOTT P.",C00909622,"SCOTT BROWN FOR NEW HAMPSHIRE, INC.",P,Principal campaign committee,S,Senate,True
S6OH00163,"BROWN, SHERROD",C00499921,2012 SENATE VICTORY,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00631960,BLUE SENATE 2018,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00655688,BROWN WARREN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00555342,CANARY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6OH00163,"BROWN, SHERROD",C00402958,COMMITTEE FOR A BETTER FUTURE,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00655670,COMMON SENSE 2018,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00504654,CSB VICTORY,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00264697,DIGNITY OF WORK PAC,U,Unauthorized,V,Hybrid PAC (with Non-Contribution Account) - Nonqualified,False
S6OH00163,"BROWN, SHERROD",C00916288,FRIENDS OF SHERROD BROWN,P,Principal campaign committee,S,Senate,True
S6OH00163,"BROWN, SHERROD",C00511279,GREEN SENATE 2012,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00502401,JUSTICE 2012,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00678094,MICHIGAN OHIO VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00521815,MIDWEST PRIORITIES FUND,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00653485,MN OH PA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00561357,O2,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00496240,OHIO GRASSROOTS VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6OH00163,"BROWN, SHERROD",C00578609,OHIO GRASSROOTS VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6OH00163,"BROWN, SHERROD",C00460774,OHIO/MONTANA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00544296,OHIO PENNSYLVANIA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00424416,OHIO SENATE 2006,J,Joint fundraising committee,X,Party - Nonqualified,False
S6OH00163,"BROWN, SHERROD",C00492769,OHIO SENATE 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6OH00163,"BROWN, SHERROD",C00635987,OHIO SENATE VICTORY 2018,J,Joint fundraising committee,Y,Party - Qualified,False
S6OH00163,"BROWN, SHERROD",C00648089,OHIO VIRGINIA VICTORY FUND 2018,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00463091,RHODE ISLAND/OHIO VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00426650,SAIL TO VICTORY 2006,J,Joint fundraising committee,S,Senate,False
S6OH00163,"BROWN, SHERROD",C00423574,TAKE BACK THE MIDWEST,J,Joint fundraising committee,S,Senate,False
S4TX00888,"BROWN, THEODORE E. JR.",C00857623,TED BROWN ELECTION COMMITTEE,P,Principal campaign committee,S,Senate,True
S8NC00338,"BROWN, ZACHARY JORDAN",C00886713,BROWN FOR SENATE 2028,P,Principal campaign committee,S,Senate,True
S0OK00370,"BROYLES, ABBY",C00725762,ABBY BROYLES FOR US SENATE,P,Principal campaign committee,S,Senate,True
S2SC00145,"BRUCE, CATHERINE FLEMING MS.",C00798827,CATHERINE FLEMING BRUCE FOR UNITED STATES SENATE,P,Principal campaign committee,S,Senate,True
S2NC00596,"BRYANT, LEONARD L",C00793265,BRYANT FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4GA11103,"BUCKLEY, ALLEN",C00919787,BUCKLEY 2026 LLC,P,Principal campaign committee,S,Senate,True
S4GA11103,"BUCKLEY, ALLEN",C00394064,BUCKLEY FOR SENATE,P,Principal campaign committee,S,Senate,True
S4GA11103,"BUCKLEY, ALLEN",C00451872,BUCKLEY FOR SENATE,P,Principal campaign committee,S,Senate,True
S4GA11103,"BUCKLEY, ALLEN",C00738716,BUCKLEY FOR U.S. SENATE 2020 LLC,P,Principal campaign committee,S,Senate,True
S6OK04254,"BUCKNER, WILLIAM SEAN",C00943779,BUCKNER FOR SENATE 2026,P,Principal campaign committee,S,Senate,True
S2NC00505,"BUDD, THEODORE P",C00772889,BUDD FOR NC SENATE REPUBLICAN NOMINEE FUND 2022,A,Authorized by a candidate,S,Senate,False
S2NC00505,"BUDD, THEODORE P",C00614776,TED BUDD FOR SENATE,P,Principal campaign committee,S,Senate,True
S0MT00173,"BULLOCK, STEVE",C00741611,BIG SKY VALUES,U,Unauthorized,V,Hybrid PAC (with Non-Contribution Account) - Nonqualified,False
S6NE00145,"BURBANK, CINDY",C00941641,CINDY BURBANK FOR SENATE,P,Principal campaign committee,S,Senate,True
S6RI00270,"BURBRIDGE, CONNOR",C00902601,BURBRIDGE FOR RI,P,Principal campaign committee,S,Senate,True
S6LA00607,"BURKE, TRACIE",C00929273,TRACIE BURKE CAMPAIGN COMMITTEE,P,Principal campaign committee,S,Senate,True
S6AL00500,"BURTON, MATTHEW SETH",C00935403,FRIENDS OF SETH BURTON,P,Principal campaign committee,S,Senate,True
S4MS00203,"BURTON, TIMOTHY GHANNON COLONEL(R)",C00854125,BURTON FOR US SENATE,P,Principal campaign committee,S,Senate,True
S0TN00201,"BUSH, BYRON",C00725846,COMMITTEE FOR BYRON BUSH FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6IL00565,"BUSTOS, AWISI",C00907931,FRIENDS OF AWISI,P,Principal campaign committee,S,Senate,True
S6WY00217,"BYRD, JAMES WILLARD MR.",C00938738,BYRD FOR US SENATE,P,Principal campaign committee,S,Senate,True
S0AL00206,"BYRNE, BRADLEY ROBERTS",C00697417,"BYRNE FOR SENATE, INC.",P,Principal campaign committee,S,Senate,True
S0AL00206,"BYRNE, BRADLEY ROBERTS",C00695551,TEAM BYRNE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S0NJ00068,"BYRNE, BRENDAN THOMAS JR",C00347591,FRIENDS OF TOM BYRNE,P,Principal campaign committee,S,Senate,True
S6ME00316,"CALABRESE, CARMEM VINCENT MR.",C00902759,CARMEN4SENATE.COM,P,Principal campaign committee,S,Senate,True
S6ME00324,"CALABRESE, CARMEN VINCENT MR.",C00902759,CARMEN4SENATE.COM,P,Principal campaign committee,S,Senate,True
S6CO00523,"CALDERON, AMANDA J JILLIAN MRS",C00933754,AMANDA CALDERON FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6KY00237,"CAMERON, DANIEL",C00898189,CAMERON FOR SENATE INC.,P,Principal campaign committee,S,Senate,True
S4FL00637,"CAMPBELL, STANLEY",C00851782,FRIENDS OF STANLEY CAMPBELL FIGHTING FOR A BETTER FLORIDA,A,Authorized by a candidate,S,Senate,False
S4FL00637,"CAMPBELL, STANLEY",C00851725,STANLEY CAMPBELL FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6TX00545,"CANADY, SARA LARUE",C00929406,SARA FOR SENATE,P,Principal campaign committee,S,Senate,True
S8WA00194,"CANTWELL, MARIA",C00631960,BLUE SENATE 2018,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00425033,CANTWELL-CASEY VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00426585,CANTWELL-FORD 2006,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00568592,CANTWELL FOR WOMEN IN THE SENATE 2014,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00622779,CANTWELL FOR WOMEN IN THE SENATE 2016,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00654251,CANTWELL-HIRONO VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00500355,CANTWELL VICTORY 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00506980,CANTWELL-WARREN 2012,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00679217,CANTWELL-WARREN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00667220,CANTWELL-WHITEHOUSE VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00565648,CANTWELL WYDEN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00402958,COMMITTEE FOR A BETTER FUTURE,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00349506,FRIENDS OF MARIA,P,Principal campaign committee,S,Senate,True
S8WA00194,"CANTWELL, MARIA",C00409771,KENNEDY/CANTWELL COMMITTEE,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00391623,LEAHY-CANTWELL COMMITTEE,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00410159,MICHIGAN/WASHINGTON SENATE VICTORY,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00499384,MINNESOTA NEW YORK WASHINGTON VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00421800,SENATE 2006,J,Joint fundraising committee,Q,PAC - Qualified,False
S8WA00194,"CANTWELL, MARIA",C00416206,SENATE VICTORY 2006,J,Joint fundraising committee,X,Party - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00492736,TEXANS FOR A PROGRESSIVE SENATE,J,Joint fundraising committee,S,Senate,False
S8WA00194,"CANTWELL, MARIA",C00428458,WASHINGTON 2006,J,Joint fundraising committee,Q,PAC - Qualified,False
S8WA00194,"CANTWELL, MARIA",C00410035,WASHINGTON SENATE 2006,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00498022,WASHINGTON SENATE 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00685057,WOMEN ON THE ROAD 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00672857,WOMEN ON THE ROAD CALIFORNIA 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00672840,WOMEN ON THE ROAD SEATTLE 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00511642,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING - BAY AREA,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00519405,WOMEN ON THE ROAD TO THE SENATE 12 AND COUNTING - BOSTON,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00511659,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING-LOS ANGELES,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00519462,WOMEN ON THE ROAD TO THE SENATE 12 AND COUNTING-NEW YORK CITY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00511634,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING-SEATTLE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00519470,WOMEN ON THE ROAD TO THE SENATE 12 AND COUNTING-WASHINGTON DC,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00413518,WOMEN SENATE 2006,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8WA00194,"CANTWELL, MARIA",C00501767,WOMEN'S SENATE VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S4VA00353,"CAO, HUNG",C00802488,HUNG CAO FOR VIRGINIA,P,Principal campaign committee,S,Senate,True
S4WV00159,"CAPITO, SHELLEY MOORE",C00561845,2014 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00701243,2019 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00539825,CAPITO FOR WEST VIRGINIA,P,Principal campaign committee,S,Senate,True
S4WV00159,"CAPITO, SHELLEY MOORE",C00550814,CAPITO VICTORY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00695353,DEFEND THE SENATE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00550822,FISCAL CONSERVATIVE MAJORITY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00563858,FOUNDERS SENATE CANDIDATE COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00705491,FRIENDS OF SHELLEY MOORE CAPITO,A,Authorized by a candidate,S,Senate,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00562751,SCOTT CAPITO ROUNDS VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00566661,SIX IN '14 FUND,J,Joint fundraising committee,S,Senate,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00566844,WEST VIRGINIANS FOR A BRIGHTER FUTURE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4WV00159,"CAPITO, SHELLEY MOORE",C00565960,WINNING WOMEN FOR THE US SENATE,J,Joint fundraising committee,S,Senate,False
S6IL00490,"CAPPARELLI, R CARY",C00911628,CAPPARELLI FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6MD03177,"CARDIN, BENJAMIN L",C00411587,"BEN CARDIN FOR SENATE, INC.",P,Principal campaign committee,S,Senate,True
S6MD03177,"CARDIN, BENJAMIN L",C00427005,CARDIN-CASEY VICTORY 06,J,Joint fundraising committee,S,Senate,False
S6MD03177,"CARDIN, BENJAMIN L",C00524306,CARDIN-MARYLAND VICTORY 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MD03177,"CARDIN, BENJAMIN L",C00492249,CA RI MN MD VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MD03177,"CARDIN, BENJAMIN L",C00402958,COMMITTEE FOR A BETTER FUTURE,J,Joint fundraising committee,S,Senate,False
S6MD03177,"CARDIN, BENJAMIN L",C00498949,MARYLAND DELAWARE VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MD03177,"CARDIN, BENJAMIN L",C00427310,MARYLAND SEANTE VICTORY 2006,J,Joint fundraising committee,Y,Party - Qualified,False
S6MD03177,"CARDIN, BENJAMIN L",C00492728,RI MN MD VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MD03177,"CARDIN, BENJAMIN L",C00495382,SENATE VICTORY 2012,J,Joint fundraising committee,S,Senate,False
S4NJ00342,"CARDUCCI, NICHOLAS MATTHEW",C00818757,NICHOLAS CARDUCCI FOR U.S. SENATE,P,Principal campaign committee,S,Senate,True
S6IA00249,"CARLIN, JAMES",C00898148,JIM CARLIN FOR US SENATE,P,Principal campaign committee,S,Senate,True
S2IA00131,"CARLIN, JAMES M.",C00769208,CARLIN FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4IN00279,"CARMICHAEL, ROBERT MARC",C00845859,CARMICHAEL FOR US SENATE,P,Principal campaign committee,S,Senate,True
S8DE00079,"CARPER, THOMAS R.",C00349217,CARPER FOR SENATE,P,Principal campaign committee,S,Senate,True
